userId,movieId,rating
54703,1957,3.0
54703,1963,4.0
54703,1964,4.0
54703,1965,4.0
54703,2000,4.0
54703,2009,4.0
54703,2028,4.0
54703,2076,4.0
54703,2108,3.0
54703,2130,4.0
54703,2132,5.0
54703,2166,5.0
54703,2186,4.0
54703,2194,4.0
54703,2208,2.0
54703,2268,3.0
54703,2278,5.0
54703,2289,2.0
54703,2300,5.0
54703,2310,5.0
54703,2344,5.0
54703,2357,4.0
54703,2366,5.0
54703,2367,3.0
54703,2396,5.0
54703,2485,3.0
54703,2527,3.0
54703,2529,4.0
54703,2539,3.0
54703,2571,5.0
54703,2657,1.0
54703,2662,4.0
54703,2692,4.0
54703,2700,2.0
54703,2707,4.0
54703,2712,3.0
54703,2726,4.0
54703,2761,2.0
54703,2762,5.0
54703,2770,5.0
54703,2791,4.0
54703,2812,2.0
54703,2836,1.0
54703,2841,4.0
54703,2858,4.0
54703,2863,5.0
54703,2890,5.0
54703,2891,4.0
54703,2912,4.0
54703,2919,5.0
54703,2935,5.0
54703,2936,5.0
54703,2947,5.0
54703,2948,5.0
54703,2949,4.0
54703,2951,4.0
54703,2993,3.0
54703,2997,5.0
54703,3061,3.0
54703,3062,4.0
54703,3067,4.0
54703,3081,4.0
54703,3097,5.0
54703,3361,5.0
54703,3408,4.0
54703,3424,4.0
54703,3481,5.0
54703,3538,2.0
54703,3598,3.0
54703,3613,4.0
54703,3785,3.0
54703,3793,5.0
54703,3798,4.0
54703,3862,2.0
54703,3983,5.0
54703,3994,1.0
54703,3996,5.0
54703,4014,4.0
54703,4021,3.0
54703,4022,3.0
54703,4024,2.0
54703,4027,3.0
54703,4029,4.0
54703,4034,3.0
54703,4036,4.0
56094,356,4.0
56094,527,4.0
56094,750,5.0
56094,912,5.0
56094,1208,5.0
56094,1210,3.0
56094,1217,5.0
56094,1233,5.0
56094,1263,5.0
56094,1944,5.0
56094,2028,5.0
56094,2396,5.0
56094,2539,4.0
56094,2770,4.0
56094,2829,4.0
56094,2858,4.0
56094,2944,4.0
57288,85,3.0
57288,531,4.0
57288,904,4.0
57288,910,4.0
57288,923,5.0
57288,940,4.0
57288,994,3.0
57288,1212,4.0
57288,1250,3.0
57288,1252,4.0
57288,1955,2.0
57288,1961,1.0
57288,2068,3.0
57288,2070,4.0
57288,2115,1.0
57288,2203,3.0
57288,2208,3.0
57288,2321,3.0
57288,2349,4.0
57288,2351,5.0
57288,2730,1.0
57288,2767,2.0
57288,2770,4.0
57288,2920,4.0
57288,2923,3.0
57288,2935,5.0
57288,2936,3.0
60094,2578,1.0
60094,2858,3.0
60094,2890,1.0
60094,2908,3.0
60094,2912,1.0
60094,2913,1.0
60094,2997,3.0
60094,3000,1.0
60094,3006,3.0
60094,3007,3.0
60094,3010,1.0
60094,3077,1.0
60094,3079,1.0
60094,3114,1.0
60094,3125,3.0
60147,2,3.0
60147,12,2.0
60147,50,4.0
60147,70,3.0
60147,126,1.0
60147,177,4.0
60147,196,3.0
60147,253,5.0
60147,260,4.0
60147,273,4.0
60147,296,4.0
60147,318,5.0
60147,328,4.0
60147,332,4.0
60147,366,4.0
60147,367,3.0
60147,382,3.0
60147,407,5.0
60147,426,3.0
60147,512,3.0
60147,532,3.0
60147,606,3.0
60147,611,5.0
60147,673,3.0
60147,724,5.0
60147,742,5.0
60147,799,4.0
60147,810,1.0
60147,842,3.0
60147,879,3.0
60147,1073,5.0
60147,1097,4.0
60147,1105,2.0
60147,1126,5.0
60147,1215,5.0
60147,1258,4.0
60147,1261,4.0
60147,1278,3.0
60147,1333,4.0
60147,1334,3.0
60147,1339,5.0
60147,1342,4.0
60147,1347,4.0
60147,1348,5.0
60147,1388,4.0
60147,1407,4.0
60147,1644,4.0
60147,1654,3.0
60147,1655,4.0
60147,1702,3.0
60147,1717,3.0
60147,1862,2.0
60147,1881,2.0
60147,1924,5.0
60147,1967,5.0
60147,1970,5.0
60147,1971,4.0
60147,1972,5.0
60147,1973,5.0
60147,1991,5.0
60147,1992,3.0
60147,1993,3.0
60147,1995,4.0
60147,2003,3.0
60147,2004,2.0
60147,2005,5.0
60147,2054,3.0
60147,2107,3.0
60147,2120,5.0
60147,2122,5.0
60147,2140,5.0
60147,2160,3.0
60147,2161,2.0
60147,2162,1.0
60147,2163,1.0
60147,2167,4.0
60147,2174,5.0
60147,2193,5.0
60147,2253,3.0
60147,2338,3.0
60147,2389,5.0
60147,2396,4.0
60147,2500,4.0
60147,2504,4.0
60147,2513,5.0
60147,2514,2.0
60147,2515,3.0
60147,2516,2.0
60147,2628,4.0
60147,2644,5.0
60147,2657,5.0
60147,2664,3.0
60147,2668,2.0
60147,2672,3.0
60147,2710,5.0
60147,2716,3.0
60147,2717,3.0
60147,2746,3.0
60147,2747,3.0
60147,2782,4.0
60147,2789,3.0
60147,2793,3.0
60147,2797,3.0
60147,2858,5.0
60147,2898,4.0
60147,2968,4.0
60147,2997,4.0
60147,3004,3.0
60147,3024,2.0
60147,3052,4.0
60147,3081,5.0
60147,3114,4.0
60147,3147,5.0
73992,110,4.0
73992,296,5.0
73992,440,4.0
73992,593,5.0
73992,858,5.0
73992,910,4.0
73992,912,4.0
73992,1078,5.0
73992,1131,4.0
73992,1147,5.0
73992,1196,3.0
73992,1200,4.0
73992,1221,5.0
73992,1225,4.0
73992,1242,4.0
73992,1259,4.0
73992,1284,4.0
73992,1288,4.0
73992,1617,3.0
73992,2313,4.0
73992,2424,4.0
73992,3029,4.0
73992,3036,2.0
73992,3052,4.0
73992,3169,4.0
90549,1,4.0
90549,34,4.0
90549,73,5.0
90549,242,4.0
90549,364,5.0
90549,551,3.0
90549,552,2.0
90549,588,4.0
90549,594,5.0
90549,595,5.0
90549,661,3.0
90549,910,5.0
90549,918,4.0
90549,919,5.0
90549,920,4.0
90549,945,5.0
90549,1028,5.0
90549,1032,4.0
90549,1035,5.0
90549,1066,5.0
90549,1197,5.0
90549,1199,5.0
90549,1235,4.0
90549,1282,5.0
90549,1293,4.0
90549,1394,5.0
90549,1500,4.0
90549,1537,5.0
90549,1542,5.0
90549,1885,4.0
90549,1914,5.0
90549,1947,5.0
90549,1951,5.0
90549,1968,5.0
90549,2087,4.0
90549,2096,5.0
90549,2324,5.0
90549,2396,5.0
90549,2649,2.0
90549,2804,5.0
90549,2857,4.0
90549,2858,5.0
90549,3083,4.0
90549,3114,4.0
90549,3421,3.0
90549,3675,5.0
92733,1,3.0
92733,50,5.0
92733,112,4.0
92733,162,5.0
92733,223,5.0
92733,260,4.0
92733,290,5.0
92733,296,5.0
92733,305,3.0
92733,358,3.0
92733,368,1.0
92733,377,2.0
92733,480,2.0
92733,493,4.0
92733,553,5.0
92733,590,4.0
92733,595,2.0
92733,608,5.0
92733,750,5.0
92733,785,4.0
92733,788,5.0
92733,800,4.0
92733,824,5.0
92733,858,4.0
92733,903,5.0
92733,908,4.0
92733,919,4.0
92733,922,5.0
92733,924,3.0
92733,1073,3.0
92733,1089,4.0
92733,1093,3.0
92733,1097,4.0
92733,1127,3.0
92733,1147,4.0
92733,1148,4.0
92733,1196,5.0
92733,1197,5.0
92733,1198,3.0
92733,1201,4.0
92733,1210,3.0
92733,1214,3.0
92733,1221,3.0
92733,1222,5.0
92733,1224,4.0
92733,1228,5.0
92733,1240,2.0
92733,1242,3.0
92733,1261,4.0
92733,1266,3.0
92733,1270,3.0
92733,1291,4.0
92733,1299,5.0
92733,1304,4.0
92733,1333,4.0
92733,1374,2.0
92733,1376,4.0
92733,1387,2.0
92733,1394,5.0
92733,1408,3.0
92733,1466,3.0
92733,1500,2.0
92733,1589,3.0
92733,1617,4.0
92733,1662,1.0
92733,1689,2.0
92733,1732,5.0
92733,1797,3.0
92733,1920,1.0
92733,1960,5.0
92733,1961,4.0
92733,2005,2.0
92733,2018,4.0
92733,2019,5.0
92733,2028,4.0
92733,2054,2.0
92733,2064,5.0
92733,2080,3.0
92733,2085,2.0
92733,2096,3.0
92733,2161,2.0
92733,2167,1.0
92733,2193,3.0
92733,2253,1.0
92733,2303,5.0
92733,2336,3.0
92733,2395,5.0
92733,2396,5.0
92733,2427,5.0
92733,2455,2.0
92733,2502,4.0
92733,2542,4.0
92733,2575,5.0
92733,2583,4.0
92733,2598,2.0
92733,2628,3.0
92733,2683,5.0
92733,2700,5.0
92733,2702,3.0
92733,2706,5.0
92733,2716,3.0
92733,2723,3.0
92733,2731,5.0
92733,2732,4.0
92733,2762,4.0
92733,2797,3.0
92733,2841,2.0
92733,2861,2.0
92733,2872,3.0
92733,2881,3.0
92733,2916,2.0
92733,2921,5.0
92733,2924,5.0
92733,2951,4.0
92733,2976,4.0
92733,2987,3.0
92733,2997,5.0
92733,3019,4.0
92733,3037,2.0
92733,3134,5.0
92733,3408,4.0
92733,3462,3.0
92733,3489,2.0
92733,3639,3.0
92733,3671,4.0
92733,3681,5.0
92733,3702,2.0
92733,3735,4.0
92733,3811,4.0
94492,1,5.0
94492,11,4.0
94492,21,4.0
94492,25,4.0
94492,34,3.0
94492,52,4.0
94492,62,5.0
94492,141,5.0
94492,150,5.0
94492,232,5.0
94492,265,5.0
94492,296,5.0
94492,317,3.0
94492,318,5.0
94492,356,5.0
94492,357,4.0
94492,500,5.0
94492,506,5.0
94492,508,5.0
94492,539,4.0
94492,588,4.0
94492,590,5.0
94492,593,4.0
94492,852,3.0
94492,908,5.0
94492,1094,5.0
94492,1171,4.0
94492,1179,5.0
94492,1210,4.0
94492,1265,4.0
94492,1292,3.0
94492,1393,4.0
94492,1569,4.0
94492,1580,5.0
94492,1673,5.0
94492,1678,5.0
94492,1682,4.0
94492,1732,5.0
94492,1747,5.0
94492,1784,4.0
94492,1923,2.0
94492,2108,4.0
94492,2268,4.0
94492,2289,5.0
94492,2291,3.0
94492,2336,5.0
94492,2384,3.0
94492,2396,5.0
94492,2581,2.0
94492,2761,5.0
94492,2858,5.0
94492,2890,3.0
94492,3100,5.0
94492,3114,5.0
94492,3145,3.0
94492,3157,4.0
94492,3175,3.0
94492,3253,2.0
94492,3260,4.0
94492,3263,4.0
94492,3362,4.0
94492,3418,5.0
94492,3614,3.0
94492,3675,4.0
94492,3751,5.0
103685,16,4.0
103685,19,3.0
103685,31,4.0
103685,36,5.0
103685,74,4.0
103685,85,5.0
103685,94,4.0
103685,105,4.0
103685,110,3.0
103685,141,4.0
103685,147,3.0
103685,153,3.0
103685,218,4.0
103685,222,4.0
103685,223,4.0
103685,224,3.0
103685,235,4.0
103685,344,4.0
103685,345,4.0
103685,348,5.0
103685,351,4.0
103685,408,2.0
103685,412,5.0
103685,425,4.0
103685,432,3.0
103685,437,3.0
103685,440,4.0
103685,442,3.0
103685,468,3.0
103685,577,4.0
103685,585,3.0
103685,588,5.0
103685,590,4.0
103685,592,4.0
103685,595,5.0
103685,647,3.0
103685,779,4.0
103685,808,4.0
103685,838,4.0
103685,900,5.0
103685,902,5.0
103685,909,5.0
103685,912,5.0
103685,924,3.0
103685,932,5.0
103685,971,5.0
103685,1005,1.0
103685,1007,3.0
103685,1021,3.0
103685,1022,5.0
103685,1031,4.0
103685,1032,5.0
103685,1064,2.0
103685,1088,4.0
103685,1092,4.0
103685,1097,5.0
103685,1119,3.0
103685,1126,2.0
103685,1183,5.0
103685,1196,4.0
103685,1198,3.0
103685,1220,5.0
103685,1225,5.0
103685,1230,5.0
103685,1246,5.0
103685,1257,5.0
103685,1269,5.0
103685,1270,5.0
103685,1345,4.0
103685,1354,5.0
103685,1367,4.0
103685,1377,4.0
103685,1410,3.0
103685,1441,4.0
103685,1453,3.0
103685,1466,3.0
103685,1488,1.0
103685,1503,2.0
103685,1517,5.0
103685,1541,4.0
103685,1562,3.0
103685,1608,4.0
103685,1639,4.0
103685,1645,1.0
103685,1673,4.0
103685,1688,4.0
103685,1732,4.0
103685,1733,4.0
103685,1835,4.0
103685,1883,4.0
103685,1962,4.0
103685,1968,5.0
103685,2011,3.0
103685,2012,3.0
103685,2015,4.0
103685,2017,3.0
103685,2020,4.0
103685,2040,3.0
103685,2042,2.0
103685,2045,3.0
103685,2085,5.0
103685,2123,3.0
103685,2124,3.0
103685,2133,4.0
103685,2135,3.0
103685,2141,4.0
103685,2174,5.0
103685,2243,5.0
103685,2262,3.0
103685,2291,4.0
103685,2312,5.0
103685,2336,5.0
103685,2352,5.0
103685,2355,5.0
103685,2369,4.0
103685,2407,4.0
103685,2423,4.0
103685,2453,5.0
103685,2470,3.0
103685,2474,3.0
103685,2541,3.0
103685,2567,4.0
103685,2583,4.0
103685,2599,4.0
103685,2616,3.0
103685,2683,5.0
103685,2736,5.0
103685,2738,4.0
103685,2739,5.0
103685,2791,5.0
103685,2792,4.0
103685,2794,3.0
103685,2797,5.0
103685,2804,5.0
103685,2858,5.0
103685,2870,4.0
103685,2950,3.0
103685,2971,5.0
103685,3007,4.0
103685,3019,4.0
103685,3060,5.0
103685,3105,5.0
103685,3110,5.0
103685,3125,5.0
103685,3148,5.0
103685,3251,4.0
103685,3257,4.0
103685,3260,5.0
103685,3270,4.0
103685,3324,3.0
103685,3401,3.0
103685,3408,4.0
103685,3424,5.0
103685,3428,5.0
103685,3436,3.0
103685,3524,4.0
103685,3552,4.0
103685,3594,5.0
103685,3671,5.0
103685,3672,3.0
103685,3841,3.0
103685,3882,4.0
103685,3897,5.0
103685,3900,4.0
103685,3901,3.0
103685,3911,5.0
104082,60,4.0
104082,253,5.0
104082,480,4.0
104082,1690,5.0
104082,1771,5.0
104082,1779,3.0
104082,1997,3.0
104082,2121,4.0
104082,2122,4.0
104082,2357,5.0
104082,2505,5.0
104082,2516,4.0
104082,2617,4.0
104082,2672,4.0
104082,2676,5.0
104082,3016,4.0
104082,3175,5.0
104082,3461,5.0
104082,3499,5.0
104082,3709,5.0
104082,3927,4.0
104082,3969,5.0
104082,4002,4.0
104082,4045,4.0
104082,4089,5.0
104082,4103,5.0
104082,4104,5.0
104082,4121,4.0
104082,4124,2.0
104082,4128,5.0
104082,4132,1.0
104082,4138,3.0
104082,6184,2.0
105011,1270,4.0
105011,1299,4.0
105011,1717,2.0
105011,2023,4.0
105011,3189,5.0
105011,3248,3.0
105011,3298,4.0
105011,3301,4.0
105011,3316,5.0
105011,3317,5.0
105011,3409,5.0
105011,3481,5.0
105011,3484,4.0
105011,3510,5.0
105011,3512,5.0
105011,3513,4.0
105011,3534,4.0
105011,3555,4.0
105011,3578,5.0
105011,3594,4.0
105011,3623,5.0
105011,3751,4.0
105011,3753,5.0
105011,3755,5.0
105011,3784,4.0
105011,3798,5.0
105011,3824,4.0
105011,3826,4.0
105011,3827,5.0
105011,3861,4.0
105011,3893,3.0
105011,3897,5.0
105011,3901,3.0
105011,3916,5.0
105011,3948,4.0
105011,3953,4.0
105011,3969,4.0
105011,3975,1.0
105011,3978,5.0
105011,3980,4.0
105011,3987,4.0
105011,3988,4.0
105011,3994,4.0
105011,3999,5.0
105011,4018,4.0
105011,4019,5.0
105011,4022,5.0
105011,4025,4.0
109036,6,5.0
109036,11,3.0
109036,82,4.0
109036,105,3.0
109036,110,4.0
109036,141,3.0
109036,154,2.0
109036,155,5.0
109036,211,2.0
109036,215,5.0
109036,348,3.0
109036,412,5.0
109036,427,3.0
109036,480,2.0
109036,589,4.0
109036,900,4.0
109036,912,4.0
109036,924,3.0
109036,926,5.0
109036,952,3.0
109036,969,5.0
109036,970,4.0
109036,1084,4.0
109036,1092,3.0
109036,1171,4.0
109036,1177,5.0
109036,1208,4.0
109036,1214,4.0
109036,1225,5.0
109036,1230,4.0
109036,1233,5.0
109036,1270,4.0
109036,1277,5.0
109036,1284,5.0
109036,1304,4.0
109036,1354,3.0
109036,1372,2.0
109036,1408,4.0
109036,1459,3.0
109036,1480,2.0
109036,1517,1.0
109036,1518,3.0
109036,1573,3.0
109036,1580,3.0
109036,1610,3.0
109036,1617,5.0
109036,1733,2.0
109036,1784,5.0
109036,1917,2.0
109036,1968,3.0
109036,2006,3.0
109036,2015,2.0
109036,2028,5.0
109036,2071,3.0
109036,2130,4.0
109036,2243,4.0
109036,2278,3.0
109036,2352,4.0
109036,2353,4.0
109036,2427,3.0
109036,2539,3.0
109036,2683,1.0
109036,2707,3.0
109036,2791,4.0
109036,2797,3.0
109036,2858,4.0
109036,2912,3.0
109036,2917,5.0
109036,2927,4.0
109036,3020,3.0
109036,3107,2.0
109036,3130,2.0
109036,3179,3.0
109036,3257,3.0
109036,3274,3.0
109036,3363,3.0
109036,3418,5.0
109036,3421,2.0
109036,3524,3.0
109036,3566,3.0
109036,3740,2.0
109036,3742,4.0
109036,3788,4.0
109036,3811,4.0
109036,4000,3.0
109036,4008,3.0
109036,4084,2.0
109036,4085,4.0
109036,4291,4.0
109871,6,5.0
109871,12,5.0
109871,16,5.0
109871,19,5.0
109871,50,5.0
109871,70,5.0
109871,88,5.0
109871,110,5.0
109871,180,5.0
109871,216,5.0
109871,231,5.0
109871,253,5.0
109871,260,5.0
109871,293,5.0
109871,296,5.0
109871,333,5.0
109871,435,5.0
109871,457,5.0
109871,529,5.0
109871,590,5.0
109871,735,5.0
109871,784,5.0
109871,880,5.0
109871,1025,5.0
109871,1027,5.0
109871,1036,5.0
109871,1049,5.0
109871,1073,5.0
109871,1079,5.0
109871,1089,5.0
109871,1125,5.0
109871,1136,5.0
109871,1196,5.0
109871,1197,5.0
109871,1198,5.0
109871,1210,5.0
109871,1213,5.0
109871,1258,5.0
109871,1263,5.0
109871,1265,5.0
109871,1291,5.0
109871,1339,5.0
109871,1343,5.0
109871,1387,5.0
109871,1394,5.0
109871,1466,5.0
109871,1517,5.0
109871,1587,5.0
109871,1627,5.0
109871,1729,5.0
109871,1732,5.0
109871,1784,5.0
109871,1799,5.0
109871,1923,5.0
109871,1954,5.0
109871,1967,5.0
109871,2000,5.0
109871,2021,5.0
109871,2139,5.0
109871,2140,5.0
109871,2143,5.0
109871,2161,5.0
109871,2174,5.0
109871,2193,5.0
109871,2231,5.0
109871,2278,5.0
109871,2470,5.0
109871,2502,5.0
109871,2513,5.0
109871,2529,5.0
109871,2539,5.0
109871,2735,5.0
109871,2826,5.0
109871,2872,5.0
109871,3033,5.0
109871,3034,5.0
109871,3039,5.0
109871,3087,4.0
109871,3104,5.0
109871,3253,5.0
109871,3258,5.0
109871,3301,5.0
109871,3394,5.0
109871,3489,5.0
109871,3527,5.0
109871,3578,5.0
109871,3608,5.0
109871,3793,5.0
109871,3896,5.0
109871,3948,5.0
109871,4000,5.0
109871,4002,5.0
109871,4102,5.0
109871,4275,5.0
111541,24,3.0
111541,223,5.0
111541,407,3.0
111541,435,1.0
111541,457,4.0
111541,587,5.0
111541,836,2.0
111541,924,5.0
111541,968,4.0
111541,1090,4.0
111541,1097,5.0
111541,1127,3.0
111541,1206,5.0
111541,1222,5.0
111541,1258,4.0
111541,1388,2.0
111541,1617,2.0
111541,1621,3.0
111541,1660,2.0
111541,1911,2.0
111541,1954,5.0
111541,2006,2.0
111541,2041,3.0
111541,2122,3.0
111541,2355,3.0
111541,2394,2.0
111541,2395,4.0
111541,2396,4.0
111541,2410,5.0
111541,2412,4.0
111541,2428,1.0
111541,2433,4.0
111541,2434,3.0
111541,2485,4.0
111541,2490,4.0
111541,2502,4.0
111541,2541,5.0
111541,2568,1.0
111541,2572,2.0
111541,2574,2.0
111541,2580,5.0
111541,2598,2.0
111541,2605,3.0
111541,2640,5.0
111541,2641,3.0
111541,2643,2.0
111541,2672,3.0
111541,2683,5.0
111541,2688,4.0
111541,2694,5.0
111541,2699,5.0
111541,2700,4.0
111541,2701,1.0
111541,2702,4.0
111541,2706,5.0
111541,2707,5.0
111541,2709,4.0
111541,2710,2.0
111541,2712,4.0
111541,2714,3.0
111541,2716,3.0
111541,2719,2.0
111541,2722,2.0
111541,2724,4.0
111541,2762,5.0
111541,2763,5.0
111541,2770,3.0
111541,2782,2.0
111541,2805,3.0
111541,2806,1.0
111541,2826,2.0
111541,2840,1.0
111541,2841,5.0
111541,2858,5.0
111541,2901,3.0
111541,2959,5.0
111541,2961,2.0
111541,2975,4.0
111541,2976,1.0
111541,2987,4.0
111541,2995,3.0
111541,2997,5.0
111541,3005,3.0
111541,3052,3.0
111541,3081,3.0
111541,3160,5.0
111541,3174,5.0
111541,3273,1.0
111541,3285,2.0
111541,3298,5.0
111541,3300,3.0
111541,3354,1.0
111541,3396,3.0
111541,3398,3.0
111541,3408,4.0
111541,3471,3.0
111541,3510,4.0
111541,3525,5.0
111541,3527,4.0
111541,3578,5.0
111541,3593,1.0
111541,3597,2.0
111541,3617,5.0
111541,3623,5.0
111541,3717,2.0
111541,3753,4.0
111541,3793,4.0
111541,3798,5.0
111541,3826,2.0
111541,3863,3.0
111541,3908,2.0
111541,3943,5.0
111541,3979,1.0
111541,3986,4.0
111541,3994,5.0
111541,3996,5.0
111541,3999,3.0
111541,4015,2.0
111541,4018,4.0
111541,4019,4.0
111541,4022,1.0
111541,4109,3.0
111541,4238,2.0
111541,4277,4.0
111541,4291,3.0
111541,4310,3.0
111541,4321,3.0
111541,4349,3.0
111541,4351,2.0
111541,4354,2.0
111541,4369,3.0
113499,17,3.0
113499,39,3.0
113499,253,3.0
113499,260,3.0
113499,380,4.0
113499,480,2.0
113499,589,3.0
113499,593,3.0
113499,597,5.0
113499,648,3.0
113499,870,2.0
113499,898,4.0
113499,920,4.0
113499,1017,3.0
113499,1021,4.0
113499,1036,3.0
113499,1073,3.0
113499,1079,2.0
113499,1092,3.0
113499,1196,1.0
113499,1198,3.0
113499,1210,1.0
113499,1214,2.0
113499,1240,3.0
113499,1265,3.0
113499,1307,3.0
113499,1339,3.0
113499,1350,2.0
113499,1356,3.0
113499,1374,3.0
113499,1376,3.0
113499,1387,2.0
113499,1422,2.0
113499,1584,2.0
113499,1625,4.0
113499,1674,4.0
113499,1848,3.0
113499,1958,2.0
113499,2003,2.0
113499,2052,2.0
113499,2054,3.0
113499,2080,3.0
113499,2126,3.0
113499,2245,4.0
113499,2355,2.0
113499,2406,3.0
113499,2454,1.0
113499,2455,2.0
113499,2470,3.0
113499,2528,4.0
113499,2716,3.0
113499,2762,3.0
113499,2858,1.0
113499,2875,5.0
113499,2889,3.0
113499,2985,3.0
113499,2987,3.0
113499,3147,4.0
113499,3176,3.0
113499,3247,3.0
113499,3248,3.0
113499,3310,3.0
113499,3489,3.0
113499,3564,3.0
113499,3745,1.0
113499,3969,5.0
113499,3986,4.0
113499,3994,1.0
